match_id,inning,over,ball,batsman_runs,bowler_runs,is_wicket
1951,2,13,6,6.0,4.0,0.0
1463,1,4,5,3.0,6.0,
471,2,11,6,1.0,1.0,0.0
1340,2,9,2,1.0,6.0,
465,2,20,4,3.0,4.0,0.0
1319,2,17,6,2.0,0.0,
1641,1,15,1,0.0,,1.0
1103,1,8,4,6.0,1.0,1.0
1284,2,4,2,3.0,6.0,1.0
320,2,10,1,2.0,1.0,
1363,2,4,1,3.0,,
98,2,7,6,0.0,,
524,1,8,1,0.0,4.0,
1234,2,8,2,1.0,4.0,1.0
1814,1,3,2,4.0,6.0,0.0
1076,1,16,6,2.0,6.0,1.0
1812,2,5,6,6.0,2.0,0.0
297,2,7,5,,4.0,
985,1,12,2,1.0,2.0,0.0
920,1,10,1,4.0,4.0,1.0
714,1,6,6,4.0,2.0,
1787,2,14,3,2.0,6.0,
380,2,5,6,0.0,2.0,0.0
50,2,4,2,3.0,2.0,1.0
1550,1,16,4,6.0,3.0,0.0
1855,1,10,5,2.0,0.0,1.0
1273,2,7,3,2.0,,0.0
1553,1,3,3,3.0,3.0,
1221,1,18,5,2.0,2.0,
1346,1,10,6,2.0,3.0,0.0
1020,1,11,4,3.0,4.0,1.0
1422,2,20,3,4.0,4.0,0.0
1045,2,3,4,,0.0,
1007,2,2,4,6.0,4.0,1.0
835,2,1,6,1.0,,1.0
330,2,11,2,3.0,,
69,1,11,1,2.0,4.0,0.0
215,1,7,1,1.0,,1.0
1630,2,12,2,1.0,4.0,0.0
1065,2,1,3,6.0,,1.0
1534,2,14,3,1.0,1.0,0.0
674,2,14,2,1.0,1.0,
792,1,8,6,3.0,,0.0
173,2,7,1,6.0,4.0,
1682,2,18,5,3.0,,0.0
1077,2,16,3,1.0,,1.0
1746,2,15,4,2.0,2.0,
160,2,16,6,1.0,1.0,1.0
393,2,12,3,,,1.0
1265,1,12,3,1.0,2.0,1.0
95,2,16,3,0.0,6.0,0.0
513,1,2,4,2.0,,
284,2,18,4,2.0,,0.0
1404,1,11,2,3.0,,1.0
1201,1,6,3,3.0,6.0,
1555,1,20,2,0.0,6.0,
982,1,2,5,4.0,,0.0
236,2,10,4,3.0,,1.0
828,1,18,5,4.0,3.0,0.0
146,1,11,4,0.0,1.0,0.0
300,2,10,2,0.0,1.0,0.0
1537,2,16,2,6.0,4.0,1.0
64,2,8,2,4.0,3.0,
1812,1,12,3,2.0,4.0,
964,1,6,6,0.0,4.0,1.0
1062,2,4,5,2.0,0.0,1.0
1231,1,2,3,,0.0,1.0
1532,1,2,5,0.0,4.0,
1012,1,1,5,2.0,1.0,0.0
633,2,12,2,2.0,0.0,0.0
1580,2,17,1,6.0,0.0,0.0
1233,1,19,6,1.0,3.0,1.0
1769,2,9,4,6.0,,0.0
272,1,13,6,,1.0,1.0
128,2,17,5,4.0,3.0,1.0
1554,1,13,5,1.0,4.0,1.0
1595,2,16,4,2.0,4.0,
809,1,8,2,6.0,0.0,
1460,2,7,5,3.0,4.0,
383,2,2,3,6.0,1.0,0.0
1708,2,18,4,6.0,3.0,
1462,2,1,4,,,0.0
1780,1,12,5,6.0,3.0,1.0
1180,2,3,5,4.0,3.0,
1551,2,7,5,6.0,2.0,0.0
1086,1,16,2,2.0,6.0,0.0
327,2,10,1,3.0,2.0,1.0
882,2,17,5,0.0,2.0,1.0
1575,1,13,2,,4.0,
988,2,12,3,3.0,0.0,1.0
1854,1,8,2,6.0,3.0,
876,1,9,3,6.0,1.0,
1407,1,19,2,3.0,4.0,
1802,1,3,4,3.0,1.0,1.0
1196,2,11,6,,6.0,1.0
253,2,2,2,0.0,3.0,
222,2,10,2,3.0,0.0,0.0
985,1,11,4,3.0,3.0,
142,1,1,1,6.0,,1.0
346,1,14,4,2.0,,1.0
488,2,15,1,3.0,4.0,
1769,2,1,2,2.0,,0.0
62,1,6,3,6.0,1.0,0.0
1471,2,7,2,,3.0,1.0
59,2,6,1,6.0,3.0,1.0
1681,2,2,3,3.0,4.0,1.0
71,2,20,3,0.0,3.0,0.0
1913,1,12,6,2.0,2.0,0.0
94,1,13,1,6.0,6.0,0.0
1136,2,14,2,0.0,3.0,1.0
1246,1,2,6,0.0,3.0,0.0
1032,2,14,2,2.0,2.0,0.0
1838,2,16,2,,3.0,1.0
546,2,20,6,2.0,0.0,0.0
1728,2,15,3,6.0,,
465,1,13,5,1.0,1.0,
1726,1,16,1,1.0,2.0,0.0
1917,2,1,2,6.0,6.0,0.0
700,1,12,6,2.0,1.0,0.0
1115,1,9,5,6.0,4.0,
1834,2,5,6,2.0,,
1577,1,1,1,2.0,6.0,
1406,2,14,1,2.0,1.0,
1305,2,13,4,0.0,2.0,1.0
1429,2,20,6,0.0,3.0,0.0
488,2,1,5,1.0,0.0,0.0
512,2,8,5,3.0,1.0,
1583,2,19,2,0.0,2.0,1.0
110,2,5,6,,3.0,0.0
766,1,8,3,4.0,6.0,0.0
1336,1,5,2,,1.0,0.0
84,1,6,2,3.0,4.0,1.0
1977,1,15,4,6.0,3.0,1.0
71,1,17,5,0.0,3.0,
218,2,13,5,0.0,1.0,1.0
1044,1,18,2,3.0,0.0,1.0
273,1,17,3,1.0,2.0,0.0
622,2,12,5,1.0,3.0,0.0
1363,2,14,5,0.0,,0.0
1830,2,19,5,6.0,3.0,1.0
742,2,4,1,2.0,2.0,1.0
1287,2,4,6,4.0,6.0,1.0
1013,1,11,4,4.0,1.0,0.0
828,1,17,6,1.0,1.0,0.0
153,2,17,4,,2.0,
763,2,19,6,,4.0,
1707,2,20,3,4.0,1.0,
1200,2,16,4,4.0,0.0,
1724,2,15,1,,2.0,1.0
1685,1,3,4,2.0,6.0,0.0
1227,1,12,1,1.0,6.0,
424,2,4,4,2.0,6.0,1.0
1958,1,15,4,6.0,3.0,1.0
585,1,1,6,3.0,,
220,1,5,6,1.0,6.0,0.0
134,1,10,6,1.0,,0.0
1307,2,14,6,1.0,4.0,0.0
1971,2,11,3,,1.0,0.0
973,1,14,6,6.0,2.0,1.0
1687,1,13,6,2.0,2.0,
1635,1,10,1,3.0,1.0,1.0
648,2,17,5,,0.0,0.0
1160,2,7,5,3.0,,
1928,1,5,1,4.0,,1.0
959,1,8,1,3.0,3.0,0.0
442,2,4,2,2.0,1.0,
1381,2,5,5,3.0,6.0,0.0
742,2,6,3,6.0,6.0,0.0
1328,1,6,4,1.0,6.0,0.0
588,1,18,2,3.0,3.0,1.0
1406,1,4,3,6.0,4.0,1.0
83,2,6,5,,1.0,
1494,2,10,6,4.0,3.0,1.0
313,2,11,6,,3.0,0.0
918,2,3,5,3.0,2.0,
627,2,20,5,3.0,6.0,0.0
591,2,6,2,3.0,1.0,
332,2,12,1,,6.0,1.0
139,2,4,5,0.0,4.0,0.0
73,2,5,6,3.0,1.0,0.0
1787,1,8,2,,,
258,2,11,6,6.0,4.0,1.0
544,2,7,6,6.0,4.0,0.0
918,2,10,1,0.0,2.0,
1067,1,9,5,6.0,3.0,
326,2,9,2,3.0,1.0,0.0
1792,1,20,1,2.0,2.0,
470,2,17,3,0.0,3.0,
604,1,13,6,6.0,6.0,
1484,1,8,1,1.0,4.0,
1357,1,13,5,4.0,6.0,1.0
971,2,10,6,2.0,,
1548,1,7,2,1.0,3.0,1.0
1463,1,9,3,6.0,0.0,1.0
861,1,17,3,2.0,6.0,
1599,1,11,4,1.0,4.0,1.0
252,2,14,1,3.0,6.0,
1212,2,20,1,2.0,,1.0
408,1,1,5,0.0,4.0,1.0
1581,2,20,3,,6.0,
1500,1,9,4,3.0,2.0,
1270,1,10,5,0.0,3.0,0.0
90,2,5,1,3.0,4.0,0.0
1617,1,2,1,,6.0,
691,1,20,3,4.0,4.0,0.0
102,2,9,5,,0.0,0.0
133,1,5,5,,6.0,1.0
1280,1,14,3,,3.0,
634,2,14,5,2.0,2.0,0.0
462,1,14,5,1.0,0.0,1.0
1961,1,20,5,1.0,2.0,1.0
806,1,5,6,0.0,6.0,0.0
649,2,19,5,3.0,1.0,
585,2,5,2,4.0,6.0,1.0
877,2,15,5,,4.0,
1913,1,1,1,6.0,,0.0
1312,2,18,1,2.0,4.0,0.0
1982,1,16,3,2.0,0.0,1.0
800,1,9,1,3.0,0.0,0.0
369,2,20,5,4.0,4.0,0.0
1732,1,8,1,,,0.0
682,2,17,4,6.0,1.0,1.0
170,2,2,1,2.0,2.0,0.0
671,1,12,1,4.0,1.0,1.0
831,1,1,4,4.0,0.0,1.0
622,2,5,2,3.0,6.0,0.0
1410,1,10,1,2.0,6.0,0.0
1234,1,20,2,1.0,3.0,1.0
948,1,4,1,0.0,3.0,1.0
254,1,6,3,3.0,6.0,0.0
59,1,16,1,3.0,6.0,
246,2,16,4,1.0,6.0,0.0
547,1,4,6,2.0,0.0,1.0
1584,2,18,4,2.0,6.0,
1428,2,4,3,1.0,3.0,1.0
98,1,15,1,6.0,2.0,0.0
229,2,14,1,3.0,3.0,0.0
706,1,4,6,6.0,,0.0
106,1,1,4,0.0,,0.0
1998,2,6,2,3.0,3.0,
121,1,3,4,,3.0,0.0
1655,2,13,5,6.0,0.0,
1771,2,11,5,3.0,0.0,1.0
1048,2,20,3,4.0,3.0,
1659,1,6,3,3.0,1.0,0.0
123,2,14,1,6.0,,0.0
1089,1,6,4,6.0,1.0,0.0
584,1,16,5,2.0,4.0,
1604,1,2,6,3.0,0.0,1.0
644,1,7,2,3.0,6.0,1.0
113,1,4,3,2.0,1.0,
1805,1,8,3,3.0,2.0,
919,2,9,2,,6.0,
244,2,6,1,6.0,2.0,1.0
1786,1,10,3,0.0,,0.0
1870,1,20,1,3.0,3.0,1.0
155,1,19,3,0.0,,1.0
1353,2,6,6,3.0,1.0,0.0
1456,1,16,4,2.0,2.0,
1623,2,16,5,3.0,2.0,
626,1,10,4,3.0,3.0,1.0
1422,2,5,5,,6.0,
222,1,20,6,0.0,6.0,
1582,1,13,4,1.0,2.0,1.0
909,1,20,5,3.0,6.0,0.0
378,1,20,6,6.0,,
1873,2,14,1,1.0,6.0,
1283,1,5,5,3.0,,1.0
1342,1,19,1,6.0,2.0,
1082,1,8,6,,6.0,0.0
1396,1,15,4,0.0,3.0,
1708,1,6,3,2.0,6.0,0.0
809,2,5,1,2.0,,
460,2,16,3,4.0,2.0,0.0
1756,2,14,5,1.0,6.0,
627,1,17,1,2.0,0.0,0.0
1370,1,4,4,4.0,6.0,0.0
278,1,18,6,3.0,2.0,0.0
1234,2,10,4,4.0,0.0,0.0
616,1,9,3,0.0,,0.0
876,1,18,4,2.0,6.0,0.0
1798,2,15,2,0.0,,
574,2,16,1,3.0,,1.0
788,2,11,6,2.0,1.0,1.0
654,2,5,4,6.0,6.0,
1255,2,7,4,2.0,2.0,
1409,1,19,1,1.0,,1.0
1819,1,15,6,0.0,2.0,
576,2,17,1,2.0,3.0,0.0
623,2,9,5,,4.0,
159,2,19,5,2.0,0.0,1.0
1380,2,17,3,0.0,3.0,1.0
262,2,12,1,4.0,1.0,
927,1,7,3,3.0,4.0,
1775,2,15,3,,0.0,1.0
868,1,14,6,2.0,6.0,1.0
907,2,15,4,6.0,0.0,1.0
1453,2,13,6,3.0,4.0,1.0
1188,1,6,3,6.0,1.0,
653,1,17,2,3.0,4.0,1.0
563,1,19,2,0.0,1.0,1.0
1925,2,5,4,0.0,4.0,0.0
901,1,15,2,0.0,2.0,1.0
690,1,13,4,6.0,2.0,1.0
567,2,14,2,3.0,1.0,0.0
1848,2,17,3,,0.0,0.0
1385,2,6,1,,2.0,1.0
1540,2,20,1,0.0,2.0,
1313,1,7,6,4.0,4.0,0.0
1734,1,15,4,6.0,6.0,0.0
444,2,13,3,3.0,4.0,
595,2,7,6,4.0,4.0,0.0
1814,1,2,3,4.0,3.0,1.0
1551,1,9,3,3.0,,
356,1,9,4,,,0.0
221,1,7,1,2.0,2.0,
473,1,13,5,1.0,0.0,1.0
1779,1,15,3,1.0,1.0,
1737,1,11,6,,1.0,1.0
879,1,18,6,6.0,,
1534,1,16,1,,1.0,0.0
350,2,1,6,,0.0,0.0
392,1,2,5,0.0,6.0,1.0
775,2,5,4,2.0,0.0,1.0
344,1,12,3,4.0,4.0,0.0
283,1,10,4,,6.0,1.0
316,2,15,2,3.0,6.0,0.0
150,2,11,5,6.0,6.0,1.0
220,1,12,3,0.0,1.0,0.0
336,1,20,6,6.0,0.0,1.0
148,2,16,1,4.0,6.0,
308,2,16,5,0.0,,0.0
1191,2,7,6,6.0,4.0,1.0
972,1,3,3,1.0,2.0,1.0
1063,2,6,4,1.0,3.0,
207,2,15,3,6.0,6.0,
687,1,20,4,1.0,1.0,
1125,1,6,6,0.0,2.0,0.0
1728,1,7,4,3.0,2.0,1.0
1487,2,9,4,,1.0,0.0
1931,1,18,4,3.0,6.0,
614,2,2,1,2.0,2.0,
416,1,8,4,6.0,2.0,
1261,1,19,1,0.0,0.0,0.0
1004,2,18,3,1.0,0.0,
549,2,7,2,,1.0,0.0
487,2,2,4,6.0,6.0,0.0
405,2,17,4,0.0,1.0,0.0
15,1,8,1,6.0,2.0,0.0
397,2,10,1,1.0,3.0,
399,1,5,2,2.0,6.0,0.0
233,1,1,5,0.0,3.0,1.0
568,2,14,4,,6.0,0.0
1382,2,19,1,,,
1990,1,5,3,3.0,0.0,0.0
1383,2,8,4,1.0,6.0,1.0
1616,2,19,2,4.0,3.0,
1287,2,10,6,3.0,4.0,
1032,1,9,6,3.0,2.0,
255,2,14,3,2.0,3.0,1.0
1187,2,9,2,6.0,6.0,
543,2,4,6,,,0.0
618,2,11,5,1.0,3.0,1.0
1723,2,20,3,4.0,4.0,1.0
1367,2,8,6,3.0,3.0,1.0
1035,1,5,3,,1.0,1.0
761,2,14,6,,6.0,0.0
1221,2,12,2,0.0,2.0,1.0
1753,1,17,3,0.0,0.0,
1862,1,20,2,3.0,4.0,
1294,1,15,4,1.0,6.0,1.0
448,2,4,2,3.0,0.0,
1061,2,10,6,4.0,3.0,1.0
1269,1,17,1,2.0,6.0,0.0
1211,2,19,1,,,1.0
891,1,15,6,6.0,3.0,1.0
170,2,18,4,3.0,4.0,0.0
180,2,19,2,3.0,2.0,0.0
1040,1,1,6,3.0,6.0,1.0
1167,1,3,6,4.0,2.0,0.0
557,1,16,6,2.0,2.0,1.0
1119,1,15,1,6.0,,1.0
1573,1,10,1,4.0,1.0,1.0
1532,1,4,4,3.0,3.0,
966,1,18,2,4.0,3.0,
1844,1,7,2,1.0,4.0,0.0
134,2,2,1,4.0,1.0,1.0
568,1,7,2,4.0,,
196,2,16,2,0.0,4.0,1.0
1676,1,20,1,1.0,4.0,1.0
1914,2,13,2,2.0,0.0,1.0
1804,1,13,4,1.0,3.0,
1296,1,19,2,6.0,3.0,0.0
1478,1,5,3,1.0,3.0,1.0
1509,1,6,3,4.0,1.0,1.0
266,1,3,6,2.0,3.0,
808,2,8,1,6.0,6.0,
450,2,20,3,3.0,3.0,
1977,2,19,2,4.0,0.0,
865,1,5,4,0.0,3.0,0.0
141,2,10,1,4.0,6.0,0.0
1080,2,18,1,2.0,,
58,2,12,5,1.0,,0.0
1187,1,15,1,2.0,6.0,
541,2,12,6,2.0,4.0,
441,2,10,6,3.0,3.0,
1692,1,18,3,,3.0,0.0
674,1,12,6,,3.0,
193,1,1,5,4.0,,0.0
260,2,15,4,3.0,0.0,
198,1,15,5,,,0.0
1852,2,12,3,3.0,4.0,1.0
1256,1,16,3,6.0,1.0,1.0
1488,2,7,5,4.0,4.0,
1522,1,7,4,1.0,4.0,1.0
918,2,9,5,3.0,2.0,1.0
413,1,8,6,3.0,6.0,1.0
245,1,11,2,4.0,0.0,1.0
833,2,1,2,1.0,4.0,1.0
575,1,7,5,0.0,1.0,0.0
1285,1,13,3,3.0,6.0,1.0
1760,1,5,5,1.0,6.0,
193,1,20,2,1.0,2.0,0.0
45,2,16,4,2.0,1.0,
299,1,18,4,3.0,1.0,0.0
898,2,18,6,,6.0,
779,1,13,4,0.0,1.0,
876,2,10,4,6.0,6.0,1.0
1279,1,7,1,3.0,2.0,
839,1,9,3,2.0,0.0,1.0
1205,2,1,4,,3.0,0.0
1216,2,1,5,0.0,0.0,0.0
455,1,7,3,0.0,0.0,0.0
29,1,12,1,0.0,4.0,0.0
1856,2,2,2,1.0,0.0,0.0
97,2,14,5,6.0,,1.0
726,2,6,5,,4.0,1.0
482,2,6,2,,4.0,1.0
971,1,2,6,,2.0,0.0
1340,2,12,3,6.0,,1.0
828,2,5,4,0.0,0.0,1.0
740,1,14,2,2.0,4.0,
1146,2,1,5,6.0,4.0,1.0
1453,1,7,4,1.0,4.0,1.0
166,2,10,5,2.0,2.0,0.0
1359,2,10,2,2.0,2.0,
1808,2,9,1,3.0,6.0,1.0
761,1,2,4,2.0,3.0,1.0
1979,2,4,2,0.0,4.0,0.0
646,2,2,2,,,
1689,1,11,5,3.0,2.0,1.0
520,2,19,1,3.0,3.0,
1240,2,11,1,1.0,0.0,1.0
1399,1,9,3,4.0,4.0,1.0
862,1,2,4,2.0,,1.0
512,1,2,1,3.0,2.0,0.0
358,1,3,1,3.0,4.0,0.0
920,2,19,1,1.0,3.0,0.0
262,1,12,4,0.0,1.0,
241,1,7,2,2.0,4.0,
211,2,16,2,6.0,4.0,1.0
711,1,9,1,0.0,,
516,2,1,2,6.0,2.0,1.0
841,1,15,3,2.0,4.0,
1028,2,17,6,2.0,3.0,
1724,1,13,6,,6.0,
1646,2,14,2,4.0,6.0,1.0
1122,2,6,3,1.0,1.0,0.0
299,2,15,3,1.0,,0.0
1973,1,8,5,0.0,,1.0
1736,2,10,2,1.0,2.0,
1451,1,14,3,3.0,,1.0
466,1,1,4,0.0,6.0,0.0
533,1,1,4,6.0,4.0,1.0
1082,2,1,5,0.0,1.0,0.0
148,2,13,2,4.0,1.0,
162,2,5,4,1.0,4.0,1.0
1897,2,9,1,0.0,3.0,1.0
114,1,3,6,3.0,,
672,1,17,3,2.0,3.0,
1928,1,8,6,,1.0,0.0
931,1,3,4,4.0,0.0,1.0
1051,1,2,4,4.0,2.0,1.0
1497,2,12,1,,0.0,
1921,2,7,2,1.0,,0.0
203,2,1,3,0.0,6.0,0.0
690,1,10,4,4.0,2.0,0.0
308,2,12,3,4.0,4.0,1.0
1960,1,7,1,2.0,2.0,
1676,2,2,2,,0.0,0.0
780,2,2,3,6.0,1.0,1.0
428,2,5,4,4.0,6.0,
1892,2,20,4,0.0,4.0,1.0
1961,2,6,6,,,0.0
376,1,9,6,6.0,,0.0
72,1,15,6,6.0,0.0,
328,2,8,1,2.0,,1.0
143,1,3,1,,1.0,1.0
727,1,15,2,3.0,,1.0
1298,1,19,4,,6.0,
510,2,18,1,2.0,0.0,
938,2,5,3,0.0,4.0,
1519,2,11,5,,2.0,0.0
706,1,20,1,0.0,4.0,0.0
824,2,9,3,6.0,3.0,0.0
1903,2,14,3,1.0,4.0,
637,2,17,1,2.0,0.0,0.0
1521,2,12,2,3.0,,
1717,1,6,2,0.0,4.0,1.0
1142,2,18,5,1.0,1.0,
1130,1,18,6,6.0,3.0,1.0
185,2,11,1,4.0,,0.0
171,2,9,2,3.0,1.0,0.0
1926,2,3,5,3.0,1.0,1.0
490,2,5,3,,,0.0
1581,2,2,1,0.0,1.0,
1651,1,6,2,3.0,6.0,0.0
559,2,12,4,3.0,0.0,
414,2,5,4,0.0,1.0,1.0
814,2,13,1,1.0,0.0,1.0
1202,1,16,3,6.0,,1.0
518,2,9,2,6.0,0.0,0.0
1714,1,16,6,,4.0,
72,2,17,1,6.0,0.0,0.0
1581,1,10,2,6.0,4.0,0.0
917,2,15,4,6.0,6.0,
1280,2,5,5,1.0,,1.0
1336,2,3,1,1.0,,
1139,1,2,2,3.0,,0.0
868,1,10,1,4.0,3.0,1.0
671,2,18,1,4.0,4.0,0.0
100,2,18,3,1.0,1.0,
1458,1,17,5,4.0,2.0,1.0
1105,1,18,1,0.0,,1.0
627,1,5,6,4.0,,
128,2,6,5,1.0,6.0,0.0
164,1,3,6,4.0,1.0,
982,1,10,3,2.0,0.0,1.0
814,2,19,4,3.0,,
538,1,2,6,6.0,4.0,1.0
1249,2,8,2,6.0,1.0,
1560,1,15,3,1.0,0.0,
815,1,3,5,1.0,0.0,1.0
1601,1,2,1,6.0,4.0,0.0
1494,2,19,5,0.0,1.0,0.0
1860,2,5,5,6.0,3.0,0.0
828,1,19,6,3.0,0.0,0.0
1203,2,14,6,0.0,2.0,
1456,1,4,1,0.0,0.0,
520,2,13,1,1.0,1.0,
117,1,13,3,6.0,3.0,0.0
1126,2,5,3,,3.0,0.0
1445,2,19,3,1.0,3.0,
1914,2,15,3,1.0,1.0,
786,2,6,2,0.0,1.0,
1876,2,20,3,1.0,2.0,0.0
1223,2,2,3,4.0,3.0,1.0
526,1,7,4,3.0,3.0,0.0
311,2,8,3,4.0,4.0,1.0
187,2,9,1,2.0,3.0,
118,1,4,2,6.0,6.0,0.0
63,2,5,6,3.0,3.0,0.0
954,2,13,3,2.0,,
69,2,6,4,1.0,1.0,1.0
951,2,15,2,2.0,2.0,0.0
1809,2,6,1,0.0,2.0,1.0
284,1,4,3,2.0,0.0,1.0
629,2,20,4,6.0,6.0,
927,2,11,1,1.0,0.0,
942,2,13,2,,3.0,0.0
1021,1,2,3,1.0,4.0,0.0
1412,2,11,4,4.0,1.0,
179,1,13,2,2.0,6.0,1.0
1856,2,13,3,,1.0,
524,1,6,5,6.0,1.0,1.0
369,1,15,1,,2.0,1.0
945,2,6,2,0.0,1.0,1.0
1432,2,14,2,,1.0,0.0
1592,2,16,6,2.0,0.0,0.0
758,1,20,3,4.0,1.0,
904,1,10,6,0.0,6.0,
1760,1,6,3,2.0,0.0,0.0
1386,2,4,5,4.0,2.0,1.0
1016,2,7,5,4.0,0.0,1.0
657,2,20,5,3.0,6.0,0.0
1778,1,6,2,3.0,6.0,
1418,2,10,2,4.0,3.0,0.0
122,2,16,3,6.0,1.0,1.0
1289,2,10,3,0.0,2.0,1.0
227,2,6,5,2.0,1.0,
569,2,12,3,,,1.0
1266,2,13,4,3.0,,
793,2,9,1,1.0,1.0,
2,1,16,3,3.0,,
538,1,6,2,4.0,2.0,1.0
641,1,7,5,6.0,2.0,0.0
1225,2,10,1,6.0,,0.0
1402,2,6,6,0.0,1.0,
196,2,4,3,3.0,0.0,0.0
1451,1,19,5,4.0,1.0,1.0
1140,1,5,2,2.0,2.0,
743,1,10,1,,6.0,1.0
1916,1,1,4,0.0,6.0,1.0
95,1,8,1,0.0,6.0,0.0
914,2,9,2,3.0,1.0,0.0
1036,2,13,3,6.0,1.0,
1372,1,19,5,0.0,0.0,1.0
1246,1,3,6,1.0,2.0,1.0
579,1,2,3,2.0,3.0,0.0
217,2,7,6,6.0,4.0,
770,2,9,1,0.0,1.0,
561,1,7,2,6.0,2.0,0.0
1768,1,9,1,,1.0,1.0
1240,1,4,4,3.0,4.0,1.0
554,2,1,2,0.0,,0.0
1933,1,18,2,4.0,4.0,
1183,2,7,1,2.0,6.0,0.0
1844,2,11,6,4.0,3.0,0.0
277,1,17,3,4.0,3.0,1.0
1053,1,10,2,3.0,,1.0
1395,2,9,5,,0.0,1.0
333,1,16,2,6.0,0.0,0.0
841,1,13,1,3.0,6.0,0.0
201,1,20,2,4.0,2.0,1.0
1221,1,2,1,1.0,1.0,
748,2,15,1,2.0,1.0,
1052,1,11,5,6.0,3.0,
93,1,3,3,2.0,,
1093,2,19,4,2.0,6.0,
1702,1,14,1,2.0,4.0,0.0
365,2,6,2,3.0,3.0,1.0
853,1,14,4,,4.0,1.0
1159,1,12,5,0.0,1.0,1.0
1512,1,5,6,1.0,4.0,0.0
679,2,20,3,2.0,6.0,1.0
1126,2,10,1,2.0,2.0,
259,1,14,2,6.0,,
1712,1,12,4,3.0,6.0,1.0
130,2,4,4,6.0,6.0,
1948,1,13,6,3.0,1.0,1.0
1413,1,4,4,1.0,6.0,
110,1,2,6,1.0,3.0,
507,2,17,4,4.0,6.0,
1359,2,10,6,1.0,,0.0
1615,1,18,4,0.0,2.0,
1344,1,15,3,6.0,4.0,1.0
969,1,9,5,3.0,3.0,0.0
1057,2,19,3,,1.0,1.0
198,1,14,4,0.0,4.0,
1531,2,16,1,0.0,4.0,
1967,2,20,3,6.0,6.0,1.0
1956,2,14,1,,,1.0
397,2,19,4,1.0,0.0,
677,2,17,3,2.0,3.0,1.0
756,2,9,4,2.0,2.0,
1940,1,5,4,3.0,3.0,
119,2,4,4,1.0,3.0,
1346,1,5,4,4.0,3.0,0.0
1383,2,13,2,,1.0,1.0
930,1,1,5,,1.0,0.0
136,2,18,6,3.0,3.0,1.0
1218,1,11,4,,3.0,
1311,2,14,5,0.0,6.0,1.0
1657,2,1,4,2.0,2.0,
1397,1,1,1,1.0,4.0,1.0
510,1,12,4,4.0,2.0,0.0
1971,2,15,5,2.0,1.0,1.0
1053,1,12,4,1.0,2.0,1.0
1547,1,13,1,3.0,4.0,1.0
94,2,1,3,,0.0,1.0
25,2,4,6,0.0,4.0,
452,2,4,2,1.0,4.0,
385,1,2,5,2.0,4.0,
350,2,4,1,,1.0,
746,2,8,3,2.0,2.0,1.0
28,1,17,3,1.0,3.0,
439,1,9,6,0.0,4.0,1.0
1934,1,11,5,,1.0,
1809,2,14,4,2.0,,
1117,1,14,6,4.0,,
849,1,17,3,3.0,6.0,
511,1,8,1,4.0,0.0,
1913,2,9,3,1.0,2.0,1.0
1534,2,3,2,,6.0,0.0
1433,2,16,2,4.0,0.0,
1045,1,2,6,2.0,3.0,
1295,2,6,3,6.0,,1.0
1475,1,13,4,,1.0,
1725,1,7,1,3.0,,0.0
722,2,14,4,2.0,3.0,
1430,2,13,2,3.0,0.0,1.0
1851,2,12,4,6.0,4.0,1.0
861,2,4,4,0.0,4.0,1.0
330,1,15,4,0.0,0.0,
98,1,9,2,,3.0,
352,1,16,2,6.0,2.0,1.0
258,2,2,5,2.0,1.0,0.0
1397,1,20,3,1.0,3.0,
59,2,3,3,3.0,1.0,0.0
491,2,13,5,2.0,2.0,1.0
1819,1,3,1,1.0,0.0,1.0
759,2,7,1,0.0,0.0,1.0
1645,2,4,2,6.0,,0.0
669,1,15,3,,1.0,1.0
1973,2,18,2,2.0,6.0,0.0
1558,1,9,6,4.0,,0.0
760,2,1,3,4.0,6.0,1.0
481,2,10,1,1.0,4.0,0.0
1814,1,8,5,3.0,2.0,1.0
62,1,17,4,2.0,4.0,1.0
595,2,5,5,0.0,0.0,1.0
284,1,19,6,2.0,6.0,1.0
1032,1,8,5,6.0,1.0,
653,1,4,5,6.0,6.0,
277,1,1,6,4.0,6.0,1.0
98,2,19,6,2.0,0.0,0.0
896,1,5,4,3.0,4.0,
1152,1,17,1,0.0,4.0,1.0
1802,2,16,4,0.0,2.0,
1741,1,18,5,3.0,6.0,
1719,2,4,6,3.0,3.0,0.0
1874,2,20,1,2.0,6.0,0.0
1421,2,14,3,0.0,6.0,
1594,1,12,5,0.0,6.0,0.0
1270,2,19,4,,2.0,
200,1,14,4,2.0,3.0,
270,2,2,4,,4.0,
1082,1,19,2,4.0,4.0,1.0
1461,1,15,3,4.0,0.0,1.0
994,1,3,5,3.0,,1.0
1681,2,17,1,2.0,6.0,
398,1,6,5,2.0,4.0,0.0
1249,2,15,1,2.0,1.0,
295,2,11,4,1.0,1.0,1.0
557,1,9,1,0.0,6.0,0.0
1185,2,3,5,4.0,3.0,0.0
938,2,20,3,3.0,1.0,0.0
164,2,19,1,1.0,0.0,1.0
84,1,15,2,4.0,1.0,
848,1,4,2,6.0,6.0,1.0
386,1,12,2,1.0,2.0,
1753,2,16,6,2.0,,
940,2,12,2,4.0,,
1403,1,4,2,1.0,2.0,
960,2,14,2,0.0,6.0,0.0
443,1,11,2,1.0,2.0,
505,2,4,6,6.0,0.0,
831,2,3,4,4.0,4.0,0.0
